0.90165,0.84991,0.69294,0.74686,0.20113,0.80119,0.90923,1,0.94007,0.73857,0.19769,0.88434,0.38949,0.74869,0.75955,1,0.88972,0.84472,0.69294,0.74686,0.20113,0.80119,0.90923,1,0.93181,0.73689,0.19304,0.87539,0.38949,0.74869,0.75955,1
0.65823,0.68175,0.54876,0.61953,0.19035,0.79934,0.90935,1,0.71851,0.72462,0.17012,0.81989,0.41327,0.77601,0.75955,1,0.63522,0.66762,0.54876,0.61953,0.19035,0.79934,0.90935,1,0.70594,0.71961,0.17096,0.81885,0.41327,0.77601,0.75955,1
0.29089,0.57725,0.50958,0.56613,0.38825,0.74005,0.90559,1,0.33875,0.63056,0.20757,0.79935,0.40962,0.77963,0.75955,0,0.26884,0.5586,0.50958,0.56613,0.38825,0.74005,0.90559,1,0.33261,0.62445,0.20757,0.79935,0.40962,0.77963,0.75955,0
0.12085,0.1023,0.83776,0.40663,0.20226,0.79922,0.90852,1,0.1493,0.15298,0.23627,0.70923,0.43756,0.79842,0.75955,1,0.12015,0.073267,0.83776,0.40663,0.20226,0.79922,0.90852,1,0.14871,0.14205,0.24273,0.71466,0.43756,0.79842,0.75955,1
0.44791,0.78619,0.44271,0.63638,0.16167,0.79018,0.90914,0,0.26964,0.51416,0.2462,0.72777,0.76409,0.58778,0.75955,1,0.41794,0.77267,0.44271,0.63638,0.16167,0.79018,0.90914,0,0.27733,0.50258,0.32813,0.67232,0.76409,0.58778,0.75955,1
0.34286,0.59521,0.55796,0.48901,0.20648,0.79808,0.90768,1,0.30357,0.47295,0.19267,0.72749,0.41585,0.77502,0.75955,1,0.28153,0.52463,0.55796,0.48901,0.20648,0.79808,0.90768,1,0.27858,0.44251,0.19698,0.72351,0.41585,0.77502,0.75955,1
0.92181,0.80645,0.48319,0.76352,0.19937,0.79481,0.90738,1,0.9258,0.81708,0.16592,0.90402,0.40962,0.77963,0.75955,1,0.71897,0.75472,0.48319,0.76352,0.19937,0.79481,0.90738,1,0.83217,0.81464,0.16592,0.90402,0.40962,0.77963,0.75955,1
0.2938,0.57919,0.59081,0.59224,0.20927,0.79021,0.90588,0,0.26553,0.51478,0.21754,0.72623,0.3972,0.77794,0.75955,1,0.18397,0.45354,0.59081,0.59224,0.20927,0.79021,0.90588,0,0.22245,0.44317,0.19743,0.72282,0.3972,0.77794,0.75955,1
0.21739,0.64842,0.60241,0.51425,0.20226,0.79922,0.90852,1,0.27518,0.63606,0.20954,0.67056,0.40962,0.77963,0.75955,1,0.19888,0.62692,0.60241,0.51425,0.20226,0.79922,0.90852,1,0.26938,0.62286,0.20954,0.67056,0.40962,0.77963,0.75955,1
0.44185,0.70968,0.44135,0.60275,0.22412,0.76481,0.90522,1,0.5664,0.85069,0.17981,0.83397,0.40736,0.77658,0.75955,0,0.41178,0.69371,0.44135,0.60275,0.22412,0.76481,0.90522,1,0.55539,0.84646,0.17929,0.83308,0.40736,0.77658,0.75955,0
0.92885,0.60779,0.26038,0.72168,0.20226,0.79922,0.90852,1,0.94726,0.65384,0.14009,0.83629,0.3851,0.78749,0.75955,1,0.79598,0.58667,0.26038,0.72168,0.20226,0.79922,0.90852,1,0.88923,0.64217,0.12308,0.84311,0.3851,0.78749,0.75955,1
0.4614,0.64916,0.53678,0.5478,0.20396,0.79288,0.90744,1,0.24481,0.45609,0.20149,0.73671,0.41518,0.76677,0.75955,1,0.43827,0.62981,0.53678,0.5478,0.20396,0.79288,0.90744,1,0.23773,0.44643,0.20277,0.73299,0.41518,0.76677,0.75955,1
0.90687,0.9397,0.48728,0.80004,0.20226,0.79922,0.90852,1,0.85892,0.81534,0.16592,0.90402,0.40962,0.77963,0.75955,1,0.82508,0.93491,0.48728,0.80004,0.20226,0.79922,0.90852,1,0.81891,0.8143,0.16592,0.90402,0.40962,0.77963,0.75955,1
0.33192,0.40991,0.59351,0.63953,0.20559,0.79889,0.9069,1,0.36553,0.46262,0.18373,0.79104,0.41128,0.77844,0.75955,1,0.31337,0.39714,0.59351,0.63953,0.20559,0.79889,0.9069,1,0.35528,0.45604,0.18411,0.79069,0.41128,0.77844,0.75955,1
0.37369,0.80436,0.47255,0.35767,0.20514,0.79126,0.90759,1,0.41996,0.94505,0.16533,0.80066,0.41172,0.76364,0.75955,0,0.34559,0.77143,0.47255,0.35767,0.20514,0.79126,0.90759,1,0.40653,0.93888,0.16582,0.79604,0.41172,0.76364,0.75955,1
0.21599,0.56082,0.68375,0.59191,0.20673,0.79589,0.9074,1,0.27478,0.40974,0.20029,0.74733,0.41032,0.77955,0.75955,1,0.20391,0.54465,0.68375,0.59191,0.20673,0.79589,0.9074,1,0.26738,0.40076,0.20045,0.74731,0.41032,0.77955,0.75955,1
0.2623,0.52409,0.6098,0.43989,0.20862,0.79283,0.90617,1,0.4789,0.5914,0.13621,0.75726,0.41079,0.7793,0.75955,1,0.16963,0.35941,0.6098,0.43989,0.20862,0.79283,0.90617,1,0.36852,0.54074,0.13783,0.75669,0.41079,0.7793,0.75955,1
0.94119,0.79447,0.52562,0.7888,0.2065,0.79225,0.90699,1,0.78799,0.81022,0.16521,0.85829,0.41024,0.76761,0.75955,0,0.77317,0.74973,0.52562,0.7888,0.2065,0.79225,0.90699,1,0.68091,0.78121,0.16636,0.83055,0.41024,0.76761,0.75955,0
0.67498,0.95568,0.58276,0.74132,0.18206,0.79704,0.90931,0,0.65272,0.73993,0.14918,0.82827,0.4086,0.76465,0.75955,1,0.65436,0.95005,0.58276,0.74132,0.18206,0.79704,0.90931,0,0.63641,0.73529,0.14894,0.82395,0.4086,0.76465,0.75955,1
0.71735,0.83322,0.54527,0.85878,0.18849,0.77098,0.90434,1,0.62126,0.78195,0.16001,0.81864,0.40596,0.75462,0.75955,1,0.64701,0.83661,0.54527,0.85878,0.18849,0.77098,0.90434,1,0.57739,0.76501,0.15747,0.79696,0.40596,0.75462,0.75955,1
0.3247,0.25205,0.68315,0.36872,0.19996,0.80266,0.90939,1,0.31646,0.20351,0.19491,0.67743,0.41845,0.77839,0.75955,1,0.24998,0.070235,0.68315,0.36872,0.19996,0.80266,0.90939,1,0.2728,0.12622,0.20716,0.67529,0.41845,0.77839,0.75955,0
0.13542,0.34076,0.79608,0.45783,0.20147,0.79969,0.9093,0,0.2256,0.56641,0.19999,0.75371,0.41609,0.76651,0.75955,0,0.13145,0.31534,0.79608,0.45783,0.20147,0.79969,0.9093,0,0.21828,0.55768,0.20149,0.74992,0.41609,0.76651,0.75955,0
0.59607,0.64163,0.34171,0.64801,0.19585,0.78534,0.90804,1,0.58749,0.75998,0.16738,0.82999,0.40927,0.77877,0.75955,1,0.41175,0.56075,0.34171,0.64801,0.19585,0.78534,0.90804,1,0.52181,0.73773,0.16697,0.82875,0.40927,0.77877,0.75955,1
0.61747,0.74589,0.43926,0.78758,0.20201,0.78101,0.90717,1,0.67328,0.74775,0.17368,0.8395,0.40261,0.75858,0.75955,1,0.43187,0.7002,0.43926,0.78758,0.20201,0.78101,0.90717,1,0.59604,0.71832,0.16395,0.803,0.40261,0.75858,0.75955,1
0.82759,0.98021,0.6875,0.83326,0.19726,0.83099,0.93611,0,0.78709,0.79405,0.15691,0.84385,0.40271,0.76562,0.75955,1,0.76873,0.97365,0.6875,0.83326,0.19726,0.83099,0.93611,0,0.72511,0.77762,0.15052,0.82765,0.40271,0.76562,0.75955,1
0.058531,0.26277,0.74145,0.49675,0.2679,0.78737,0.87096,0,0.18965,0.26157,0.20902,0.72504,0.40977,0.77944,0.75955,1,0.041779,0.14529,0.74145,0.49675,0.2679,0.78737,0.87096,0,0.16028,0.21052,0.20919,0.72477,0.40977,0.77944,0.75955,0
0.3539,0.593,0.57724,0.5733,0.21905,0.77569,0.90614,0,0.40179,0.62781,0.17464,0.68135,0.40962,0.77963,0.75955,1,0.29926,0.53541,0.57724,0.5733,0.21905,0.77569,0.90614,0,0.3663,0.5901,0.17464,0.68135,0.40962,0.77963,0.75955,1
0.47595,0.60107,0.59172,0.5558,0.20226,0.79922,0.90852,1,0.55241,0.61714,0.16084,0.77411,0.41159,0.80076,0.75955,1,0.40252,0.52533,0.59172,0.5558,0.20226,0.79922,0.90852,1,0.496,0.58983,0.16265,0.79854,0.41159,0.80076,0.75955,1
0.14844,0.30525,0.72133,0.43956,0.20232,0.79925,0.90847,1,0.23351,0.43404,0.19752,0.68968,0.51703,0.76776,0.75955,1,0.13893,0.27853,0.72133,0.43956,0.20232,0.79925,0.90847,1,0.22778,0.4218,0.22234,0.68625,0.51703,0.76776,0.75955,1
0.61274,0.80773,0.46586,0.58564,0.20761,0.77412,0.90623,0,0.53991,0.76961,0.14275,0.74893,0.42017,0.7583,0.75955,1,0.58426,0.79033,0.46586,0.58564,0.20761,0.77412,0.90623,0,0.52272,0.76055,0.14518,0.74277,0.42017,0.7583,0.75955,1
0.90004,0.75074,0.39222,0.73672,0.2185,0.73176,0.90483,1,0.71859,0.7821,0.16522,0.85004,0.41008,0.7754,0.75955,1,0.65493,0.67198,0.39222,0.73672,0.2185,0.73176,0.90483,1,0.61119,0.75339,0.16606,0.84026,0.41008,0.7754,0.75955,1
0.17897,0.38044,0.70309,0.51758,0.20382,0.797,0.90611,1,0.12199,0.25309,0.22165,0.69036,0.44187,0.79423,0.75955,1,0.13,0.27204,0.70309,0.51758,0.20382,0.797,0.90611,1,0.1197,0.19544,0.25891,0.71146,0.44187,0.79423,0.75955,1
0.59891,0.75192,0.42998,0.59548,0.1699,0.79787,0.89835,1,0.60668,0.87982,0.17823,0.85169,0.40829,0.77497,0.75955,0,0.53496,0.71817,0.42998,0.59548,0.1699,0.79787,0.89835,1,0.5841,0.87321,0.17761,0.849,0.40829,0.77497,0.75955,0
0.75914,0.735,0.27675,0.62373,0.2052,0.78499,0.90788,1,0.55385,0.78707,0.16806,0.79024,0.4033,0.76989,0.75955,1,0.63029,0.69135,0.27675,0.62373,0.2052,0.78499,0.90788,1,0.51369,0.76654,0.16367,0.78179,0.4033,0.76989,0.75955,1
0.045233,0.21976,0.70411,0.49959,0.22481,0.7758,0.90257,1,0.22158,0.42429,0.20024,0.68635,0.41936,0.77907,0.75955,1,0.022363,0.14498,0.70411,0.49959,0.22481,0.7758,0.90257,1,0.20109,0.38725,0.20699,0.68587,0.41936,0.77907,0.75955,1
0.55543,0.89526,0.71086,0.91829,0.21377,0.79748,0.91645,0,0.82329,0.85949,0.24296,0.91029,0.40962,0.77963,0.75955,1,0.49208,0.92302,0.71086,0.91829,0.21377,0.79748,0.91645,0,0.82335,0.85947,0.24296,0.91029,0.40962,0.77963,0.75955,1
0.46573,0.40015,0.50854,0.38418,0.21459,0.80686,0.90727,1,0.53485,0.5059,0.14282,0.60871,0.41432,0.77013,0.75955,1,0.39753,0.31048,0.50854,0.38418,0.21459,0.80686,0.90727,1,0.48339,0.45526,0.14608,0.60046,0.41432,0.77013,0.75955,1
0.34907,0.64743,0.51004,0.53042,0.21209,0.78566,0.90664,1,0.4303,0.62905,0.16229,0.75284,0.40995,0.77819,0.75955,1,0.27825,0.58242,0.51004,0.53042,0.21209,0.78566,0.90664,1,0.38834,0.60293,0.16252,0.7516,0.40995,0.77819,0.75955,1
0.76812,0.73003,0.49467,0.61656,0.19224,0.79077,0.90854,1,0.79376,0.80335,0.20985,0.86182,0.40036,0.76246,0.75955,1,0.68611,0.68511,0.49467,0.61656,0.19224,0.79077,0.90854,1,0.77491,0.79413,0.20344,0.84698,0.40036,0.76246,0.75955,1
0.34015,0.59555,0.60178,0.56017,0.20718,0.7937,0.90536,1,0.24265,0.52463,0.19525,0.69432,0.43809,0.76049,0.75955,1,0.30464,0.55881,0.60178,0.56017,0.20718,0.7937,0.90536,1,0.22838,0.50024,0.20841,0.68326,0.43809,0.76049,0.75955,1
0.71644,0.68631,0.42002,0.59036,0.203,0.79142,0.90813,1,0.63461,0.73635,0.1924,0.81077,0.40962,0.77963,0.75955,0,0.62137,0.63619,0.42002,0.59036,0.203,0.79142,0.90813,1,0.60829,0.7199,0.1924,0.81077,0.40962,0.77963,0.75955,0
0.65674,0.7327,0.49507,0.65301,0.21045,0.79491,0.90764,1,0.66152,0.72374,0.18387,0.75246,0.40774,0.77858,0.75955,1,0.63055,0.72077,0.49507,0.65301,0.21045,0.79491,0.90764,1,0.65123,0.71504,0.18344,0.75216,0.40774,0.77858,0.75955,1
0.92209,0.80391,0.56749,0.79033,0.19867,0.79495,0.90809,1,0.83462,0.79365,0.20641,0.91027,0.39917,0.77403,0.75955,1,0.71263,0.75536,0.56749,0.79033,0.19867,0.79495,0.90809,1,0.77045,0.79077,0.18708,0.89734,0.39917,0.77403,0.75955,1
