0.50125,0.46957,0.53226,0.67472,0.20201,0.7936,0.90735,0,0.78251,0.7719,0.14183,0.87523,0.40993,0.77401,0.75955,1
0.49893,0.47061,0.52345,0.78629,0.20124,0.78889,0.90827,1,0.77452,0.80728,0.16598,0.85356,0.41406,0.76044,0.75955,0
0.50397,0.49683,0.57069,0.52388,0.20395,0.79619,0.9072,1,0.50183,0.54895,0.17804,0.64535,0.34787,0.74995,0.75955,1
0.56841,0.5006,0.75317,0.45854,0.20226,0.79922,0.90852,1,0.739,0.73075,0.19282,0.79562,0.40946,0.7792,0.75955,1
0.52384,-3.8437,0.18418,0.77366,0.15761,0.87869,0.89841,1,0.51517,0.7459,0.15228,0.80731,0.49284,0.72263,0.75955,1
0.51961,0.50044,0.77572,0.4918,0.21005,0.79997,0.90257,1,0.069382,0.34927,0.22462,0.70352,0.40964,0.77966,0.75955,0
0.5029,0.46405,0.67876,0.88127,0.20381,0.808,0.91041,0,0.82328,0.8595,0.24285,0.91045,0.40962,0.77963,0.75957,1
0.50899,0.48802,0.56115,0.64257,0.20931,0.7867,0.9071,0,0.57404,0.77076,0.14611,0.76672,0.50107,0.5895,0.75955,1
0.51948,0.48505,0.59803,0.58451,0.20637,0.79169,0.90644,0,0.25605,0.49444,0.21411,0.72452,0.40665,0.77538,0.75955,1
0.50792,0.47396,0.25956,0.71159,0.22322,0.78184,0.90778,1,0.84799,0.74444,0.15747,0.86982,0.39425,0.74643,0.75955,1
0.5008,0.50627,0.72381,0.91874,0.20206,0.79173,0.9066,0,0.82331,0.85948,0.24294,0.91032,0.40961,0.77964,0.75955,1
0.51808,0.47782,0.50728,0.56399,0.20891,0.79124,0.90734,1,0.58679,0.52584,0.15386,0.75185,0.37971,0.79276,0.75955,1
0.50032,0.49857,0.4074,0.66963,0.20239,0.79773,0.90843,1,0.7119,0.65797,0.1566,0.78352,0.40963,0.77961,0.75955,1
0.58008,0.5065,0.80468,0.43892,0.20553,0.81506,0.89565,1,0.14674,0.26478,0.22101,0.65474,0.64573,0.82518,0.75955,1
0.50485,0.48698,0.47107,0.66318,0.20731,0.78685,0.90705,1,0.69145,0.74947,0.18657,0.75769,0.4069,0.76647,0.75955,1
0.48002,0.4999,0.68074,0.46465,0.19944,0.79919,0.90896,1,0.15642,0.24088,0.23018,0.71258,0.39776,0.77487,0.75955,1
0.48933,0.50273,0.54102,0.61936,0.19909,0.79956,0.90911,1,0.70592,0.71963,0.17098,0.81999,0.41329,0.78179,0.75955,1
0.4872,0.48944,0.52108,0.64411,0.19554,0.79489,0.90862,1,0.6961,0.66694,0.15161,0.80806,0.40611,0.77408,0.75955,1
0.49006,0.43189,0.55474,0.72241,0.19943,0.78338,0.90594,1,0.69735,0.87118,0.16776,0.91999,0.41742,0.76474,0.75955,0
0.49808,0.45635,0.63651,0.56868,0.16956,0.78999,0.91461,0,0.34882,0.57487,0.17641,0.80052,0.42171,0.77749,0.75955,0
0.51736,0.47782,0.50524,0.57881,0.21105,0.78711,0.90706,0,0.27436,0.62554,0.19542,0.66828,0.42335,0.74756,0.75955,0
0.52281,0.48547,0.60897,0.55455,0.2027,0.79875,0.90841,1,0.17746,0.36117,0.21482,0.74411,0.4173,0.77578,0.75955,1
0.51108,0.48893,0.43921,0.52749,0.20453,0.79757,0.90779,1,0.58163,0.66967,0.16155,0.83263,0.41103,0.77704,0.75955,1
0.49894,0.42904,0.51413,0.63048,0.20224,0.797,0.90843,0,0.64923,0.68573,0.17588,0.82798,0.40606,0.76729,0.75955,0
0.45908,0.47966,0.74164,0.46713,0.19479,0.75568,0.91732,1,0.17854,0.31249,0.21286,0.69886,0.40268,0.78973,0.75955,1
0.5,0.5,0.6473,0.50811,0.20226,0.79922,0.90852,0,0.67121,0.78337,0.16366,0.80982,0.41356,0.75223,0.75955,0
0.50744,0.49754,0.33387,0.53446,0.21651,0.79479,0.90783,1,0.69483,0.72238,0.16144,0.81436,0.40984,0.7704,0.75955,1
0.5296,0.43651,0.56632,0.53485,0.19591,0.77807,0.90702,1,0.52001,0.5774,0.19325,0.65334,0.40875,0.77931,0.75955,1
0.53155,0.5,0.71008,0.42685,0.20955,0.79944,0.90304,1,0.12817,0.1312,0.2392,0.69541,0.49053,0.81924,0.75955,1
0.5036,0.49193,0.49063,0.59241,0.20806,0.78749,0.90736,1,0.28483,0.5717,0.19048,0.74555,0.41909,0.77653,0.75955,1
0.49577,0.50128,0.68043,0.37111,0.19914,0.80148,0.91095,1,0.30823,0.19068,0.19669,0.67702,0.41689,0.7778,0.75955,1
0.4875,0.47191,0.68444,0.80123,0.20101,0.7986,0.90827,1,0.17133,0.26163,0.2212,0.71149,0.40963,0.77961,0.75955,1
0.50972,0.45872,0.68676,0.89628,0.20291,0.79995,0.90973,0,0.82324,0.85952,0.24284,0.91046,0.40962,0.77963,0.75955,1
