0.54412,0.43896,0.51679,0.55684,0.42934,0.68803,0.75955,1,0.45626,0.58857,0.16008,0.79752,0.40226,0.6942,0.75955,1
0.48788,0.40373,0.70552,0.72059,0.40947,0.71851,0.75955,1,0.21111,0.18329,0.2086,0.6827,0.39594,0.69023,0.75955,1
0.50174,0.48691,0.63361,0.669,0.41793,0.67293,0.75955,1,0.79776,0.74481,0.17565,0.84695,0.37248,0.67434,0.75955,1
0.55787,0.51111,0.70008,0.44136,0.4099,0.72103,0.75955,1,0.25439,0.34015,0.19914,0.70964,0.40039,0.69495,0.75955,1
0.5,0.5,0.80963,0.7502,0.40962,0.72009,0.75955,1,0.83453,0.82174,0.22817,0.89205,0.39982,0.69239,0.75957,1
0.49856,0.48893,0.53209,0.63256,0.4069,0.70397,0.75955,1,0.61877,0.72905,0.15874,0.73837,0.38491,0.68055,0.75955,1
0.509,0.49496,0.624,0.52528,0.41833,0.71112,0.75955,1,0.30459,0.59615,0.20212,0.73175,0.4615,0.604,0.75955,0
0.50028,0.49102,0.53512,0.55736,0.40997,0.7055,0.75955,1,0.65617,0.78355,0.15711,0.8912,0.40035,0.69435,0.75955,1
0.48053,0.49112,0.53025,0.58168,0.40285,0.71753,0.75955,1,0.89861,0.81019,0.15951,0.76527,0.38839,0.66916,0.75955,1
0.53576,0.28664,0.23271,0.57213,0.4108,0.71634,0.75955,1,0.57552,0.73985,0.1537,0.76345,0.40042,0.69423,0.75955,1
0.55434,0.50356,0.8028,0.48962,0.41172,0.72047,0.75955,1,0.23327,0.19697,0.20048,0.70546,0.38902,0.75324,0.75955,1
0.49437,0.45012,0.49359,0.72967,0.39897,0.70259,0.75955,1,0.8428,0.79375,0.14567,0.86028,0.39544,0.6926,0.75955,1
0.52378,0.54523,0.54184,0.58896,0.41119,0.73424,0.75955,1,0.52172,0.56467,0.17015,0.75351,0.40035,0.69495,0.75955,1
0.52702,0.50459,0.74263,0.53983,0.4098,0.72023,0.75955,1,0.3025,0.39225,0.2064,0.66159,0.40532,0.69968,0.75955,1
0.45982,0.50362,0.70853,0.55112,0.37809,0.72801,0.75955,1,0.46622,0.62425,0.18103,0.69475,0.39021,0.67644,0.75955,1
0.49415,0.49753,0.80638,0.50426,0.41033,0.7174,0.75955,1,0.21139,0.27876,0.20114,0.69658,0.40135,0.69531,0.75955,1
0.50959,0.50103,0.64739,0.60219,0.42437,0.72244,0.75955,1,0.3804,0.46673,0.17498,0.74194,0.40302,0.69284,0.75955,1
0.54245,0.17063,0.395,0.70806,0.42124,0.68842,0.75955,1,0.71783,0.65004,0.14402,0.81933,0.39861,0.69636,0.75955,1
0.52839,0.50127,0.71891,0.49896,0.43968,0.72442,0.75955,1,0.25972,0.26032,0.21598,0.71862,0.40035,0.69495,0.75955,1
0.50264,0.49829,0.66136,0.55389,0.4131,0.71579,0.75955,1,0.23201,0.34414,0.19959,0.73568,0.40255,0.69419,0.75955,1
0.553,0.45436,0.52406,0.56764,0.42247,0.70862,0.75955,1,0.49443,0.56161,0.15565,0.78436,0.39959,0.69391,0.75955,1
0.48401,0.47882,0.56263,0.48591,0.41254,0.71408,0.75955,1,0.53836,0.47061,0.18467,0.81347,0.39807,0.70238,0.75955,1
0.50018,0.38204,0.52418,0.64716,0.40706,0.71199,0.75955,1,0.54862,0.73501,0.16615,0.7059,0.39467,0.68562,0.75955,0
0.4853,0.4867,0.59963,0.59562,0.38732,0.69935,0.75955,1,0.36515,0.4818,0.15215,0.75816,0.39995,0.69439,0.75955,1
0.50001,0.50638,0.60883,0.72897,0.40722,0.72275,0.75955,0,0.93441,0.81387,0.15157,0.88209,0.40035,0.69495,0.75955,1
0.50011,0.4999,0.55957,0.45649,0.40976,0.71989,0.75955,1,0.37038,0.60817,0.17294,0.75062,0.40039,0.69489,0.75955,1
0.51753,0.32352,0.56108,0.62598,0.39507,0.82606,0.75955,1,0.70547,0.81947,0.13697,0.77423,0.3924,0.67535,0.75955,1
0.52212,0.5016,0.81009,0.52081,0.40986,0.72027,0.75955,1,0.1947,0.35801,0.21375,0.75304,0.39384,0.68565,0.75955,1
0.50868,0.49012,0.62812,0.61051,0.41798,0.70623,0.75955,1,0.4787,0.51521,0.1387,0.79167,0.40636,0.68472,0.75955,1
0.5032,0.4992,0.5986,0.55402,0.41189,0.71874,0.75955,1,0.48982,0.66234,0.1391,0.78925,0.40312,0.68292,0.75955,1
0.51521,0.35946,0.52661,0.70111,0.42171,0.66522,0.75955,1,0.64426,0.77327,0.13068,0.79903,0.37585,0.70569,0.75955,0
0.50768,0.50528,0.70157,0.2891,0.41476,0.7382,0.75955,1,0.19998,0.44388,0.21454,0.6676,0.3995,0.69566,0.75955,1
0.52122,0.50109,0.72317,0.47275,0.41103,0.72124,0.75955,1,0.25221,0.29238,0.19429,0.70054,0.40035,0.69495,0.75955,1
0.50561,0.49844,0.5915,0.76139,0.4188,0.71926,0.75955,1,0.78565,0.7183,0.13001,0.81044,0.41728,0.58656,0.75955,1
0.49998,0.50034,0.69366,0.51332,0.41294,0.71877,0.75955,1,0.24052,0.3421,0.19358,0.67978,0.40249,0.69389,0.75955,1
0.53498,0.43006,0.57507,0.50638,0.40968,0.71989,0.75955,1,0.56429,0.59986,0.11791,0.72351,0.40255,0.69338,0.75955,1
0.51191,0.4903,0.56173,0.55076,0.41369,0.71815,0.75955,1,0.4782,0.80265,0.15104,0.74067,0.41524,0.64613,0.75955,1
0.54904,0.49213,0.69413,0.60086,0.45744,0.7064,0.75955,0,0.28557,0.47844,0.1806,0.7203,0.43084,0.67975,0.75955,1
0.50001,0.49999,0.43251,0.69491,0.40963,0.72008,0.75955,1,0.81659,0.6981,0.1373,0.78617,0.40145,0.69168,0.75955,1
0.35086,0.61175,0.72575,0.77133,0.39072,0.7401,0.75955,1,0.56897,0.40277,0.12697,0.73713,0.41615,0.71415,0.75955,1
0.43457,0.4438,0.6707,0.58357,0.38709,0.69169,0.75955,1,0.65301,0.64331,0.13581,0.73731,0.40025,0.69115,0.75955,1
0.50425,0.46459,0.52722,0.6009,0.41799,0.68546,0.75955,1,0.66419,0.77188,0.13457,0.81223,0.40015,0.69217,0.75955,1
0.50243,0.4961,0.61607,0.45056,0.41206,0.71061,0.75955,1,0.3379,0.66264,0.15732,0.74618,0.40064,0.69466,0.75955,1
0.50734,0.58966,0.46048,0.92942,0.41838,0.68617,0.75955,1,0.80602,0.83055,0.19521,0.84544,0.40035,0.69495,0.75955,0
0.54042,0.32652,0.59771,0.77232,0.45041,0.67134,0.75955,1,0.7931,0.72841,0.1698,0.8232,0.40035,0.69495,0.75955,1
0.50427,0.50808,0.51128,0.54365,0.42028,0.71642,0.75955,1,0.41777,0.6377,0.17672,0.79689,0.40036,0.69493,0.75955,0
0.58501,0.50417,0.85782,0.47099,0.4018,0.72577,0.75955,1,0.20126,0.11069,0.22479,0.67073,0.40035,0.69495,0.75955,1
0.46097,0.4913,0.70361,0.45686,0.40221,0.71701,0.75955,1,0.29265,0.38504,0.18299,0.78027,0.40251,0.70297,0.75955,1
0.55877,0.49338,0.75053,0.55761,0.41115,0.71885,0.75955,1,0.31036,0.40984,0.19963,0.74242,0.39778,0.69568,0.75955,1
0.57023,0.49917,0.57972,0.50418,0.44106,0.7243,0.75955,1,0.48569,0.6406,0.15389,0.75484,0.40037,0.69498,0.75955,0
0.5081,0.5113,0.43714,0.54549,0.39755,0.70293,0.75955,1,0.35875,0.53898,0.16915,0.69743,0.418,0.68402,0.75955,1
0.51493,0.49246,0.60223,0.5225,0.42317,0.70951,0.75955,1,0.35567,0.5247,0.16548,0.72627,0.41328,0.69094,0.75955,1
0.52576,0.45619,0.54964,0.5363,0.41162,0.71564,0.75955,1,0.50063,0.63046,0.1512,0.72114,0.40036,0.69491,0.75955,1
0.51108,0.68393,0.45669,0.94523,0.41219,0.69617,0.75955,1,0.81101,0.83371,0.19521,0.84544,0.40035,0.69495,0.75955,0
0.50749,0.49705,0.64694,0.55526,0.41115,0.7187,0.75955,1,0.29833,0.26323,0.19311,0.81138,0.40221,0.6965,0.75955,1
0.5,0.5,0.83498,0.60946,0.40962,0.72009,0.75955,1,0.17607,0.39824,0.21547,0.7193,0.39384,0.69569,0.75955,0
0.51793,0.50038,0.73255,0.57224,0.4105,0.72043,0.75955,1,0.22184,0.31584,0.19046,0.70701,0.40937,0.69107,0.75955,1
0.51091,0.49885,0.84487,0.65848,0.40962,0.72009,0.75955,0,0.19939,0.26916,0.21644,0.79502,0.39988,0.69658,0.75955,0
0.48664,0.49293,0.697,0.71827,0.39677,0.72838,0.75955,1,0.72451,0.76293,0.14714,0.80383,0.40358,0.66331,0.75955,1
0.57118,0.36276,0.15836,0.50159,0.41359,0.71297,0.75955,1,0.71182,0.74319,0.15719,0.86156,0.40038,0.6949,0.75955,0
0.47508,-0.027107,0.78355,0.82093,0.38673,0.70181,0.75955,0,0.83185,0.86233,0.22349,0.90235,0.40035,0.69495,0.75955,1
0.49861,0.48459,0.52333,0.61315,0.4069,0.70032,0.75955,1,0.93633,0.71573,0.12806,0.84999,0.40065,0.6906,0.75955,1
0.51749,0.49939,0.81873,0.48576,0.41563,0.71796,0.75955,1,0.26562,0.35434,0.18619,0.74283,0.39876,0.68235,0.75955,1
0.52016,0.48612,0.5596,0.46162,0.45402,0.66729,0.75955,1,0.61243,0.5286,0.18449,0.80923,0.40035,0.69494,0.75955,1
0.51332,0.49884,0.61084,0.43308,0.41005,0.72006,0.75955,1,0.34433,0.58806,0.15999,0.72579,0.40049,0.69475,0.75955,1
0.57667,0.49047,0.77483,0.48132,0.42402,0.71528,0.75955,1,0.19521,0.13523,0.21417,0.73736,0.40035,0.69495,0.75955,1
0.50122,0.49984,0.66808,0.53363,0.41042,0.71998,0.75955,1,0.32008,0.57226,0.18163,0.78043,0.41762,0.68921,0.75955,1
0.50358,0.49928,0.58155,0.49957,0.41497,0.71796,0.75955,1,0.41886,0.53256,0.16426,0.74679,0.4039,0.69228,0.75955,1
0.51548,0.51207,0.64706,0.39212,0.40962,0.72009,0.75955,1,0.21342,0.26198,0.20894,0.52786,0.40035,0.69495,0.75955,1
0.50498,0.49956,0.70627,0.61015,0.40962,0.72009,0.75955,1,0.28033,0.29835,0.18803,0.78997,0.40035,0.69495,0.75955,1
0.52174,0.50006,0.7187,0.38591,0.41119,0.72007,0.75955,1,0.43375,0.48407,0.12451,0.68375,0.43056,0.68386,0.75955,1
0.49823,0.49812,0.56509,0.63282,0.41768,0.71367,0.75955,0,0.40153,0.5343,0.14177,0.78105,0.40493,0.70006,0.75955,1
0.52237,0.48401,0.68019,0.54439,0.42592,0.69704,0.75955,0,0.36934,0.62357,0.16412,0.72698,0.77963,0.632,0.75955,1
0.50508,-0.30558,0.43099,0.8154,0.41608,0.71464,0.75955,0,0.54696,0.58868,0.14526,0.81007,0.40128,0.69149,0.75955,1
0.50381,0.48381,0.39598,0.6428,0.41746,0.70133,0.75955,1,0.72883,0.78911,0.13095,0.82753,0.41827,0.62764,0.75955,0
0.4967,0.45096,0.45986,0.70295,0.39675,0.71951,0.75955,1,0.84873,0.73246,0.1458,0.85389,0.39983,0.69262,0.75955,1
0.49978,0.48645,0.42636,0.63922,0.41025,0.70371,0.75955,1,0.60489,0.75604,0.14966,0.82135,0.40032,0.69485,0.75955,1
0.50473,0.49552,0.55387,0.50522,0.41522,0.71213,0.75955,1,0.51472,0.81661,0.13354,0.73452,0.51466,0.43716,0.75955,1
-1.533,4.0908,0.86694,0.8218,0.40955,0.72014,0.75952,1,0.52975,0.86364,0.22299,0.9044,0.40035,0.69495,0.75955,0
