0.49617,0.52145,0.62592,0.61614,0.4085,0.73736,0.75955,0,0.47107,0.55344,0.1688,0.78851,0.40363,0.69567,0.75955,1
0.54762,0.48086,0.64609,0.52797,0.41323,0.71789,0.75955,1,0.52907,0.7101,0.1467,0.77593,0.39791,0.69441,0.75955,0
0.50103,0.49939,0.57111,0.56168,0.4115,0.71893,0.75955,1,0.54621,0.68345,0.13667,0.82162,0.40313,0.66811,0.75955,1
0.5008,0.49456,0.61368,0.7016,0.41041,0.71663,0.75955,0,0.61533,0.8249,0.13944,0.81228,0.40038,0.70344,0.75955,1
0.51304,0.4998,0.67557,0.40619,0.41845,0.71908,0.75955,1,0.3905,0.25866,0.19045,0.64969,0.39862,0.69833,0.75955,1
0.49611,0.50718,0.54392,0.75947,0.40962,0.72009,0.75955,1,0.92188,0.69024,0.13652,0.83541,0.40035,0.69495,0.75955,0
0.49993,0.4935,0.38781,0.73638,0.40941,0.71486,0.75955,1,0.75576,0.78192,0.14803,0.82236,0.40125,0.67479,0.75955,1
0.49762,0.48983,0.63345,0.67149,0.40853,0.71549,0.75955,1,0.7586,0.71719,0.14458,0.84118,0.40061,0.68754,0.75955,1
0.5196,0.52179,0.82739,0.65945,0.41686,0.72437,0.75955,0,0.22466,0.34969,0.21138,0.78752,0.40353,0.69732,0.75955,0
0.50022,0.49999,0.75146,0.48943,0.40979,0.72007,0.75955,1,0.26012,0.29686,0.16875,0.7095,0.40035,0.69495,0.75955,1
0.54156,0.50145,0.80095,0.5101,0.40962,0.72009,0.75955,1,0.59136,0.69544,0.14062,0.73523,0.40083,0.69383,0.75955,1
0.52864,0.47962,0.61999,0.55789,0.41393,0.71534,0.75955,1,0.56228,0.68573,0.14486,0.77016,0.39308,0.67013,0.75955,1
0.50017,0.49993,0.54823,0.65637,0.40998,0.71998,0.75955,0,0.1626,0.39874,0.20014,0.69766,0.41107,0.69236,0.75955,1
0.51102,0.47714,0.64423,0.68139,0.40962,0.72009,0.75955,1,0.8032,0.81184,0.14748,0.84949,0.40098,0.68424,0.75955,0
0.51122,0.493,0.5861,0.53152,0.41279,0.71714,0.75955,1,0.34286,0.49821,0.16671,0.7311,0.40174,0.69318,0.75955,1
0.50935,0.48909,0.66431,0.56385,0.40975,0.71853,0.75955,1,0.41432,0.44318,0.15795,0.72883,0.40859,0.70986,0.75955,1
0.50849,0.49458,0.62773,0.46566,0.41039,0.71908,0.75955,1,0.32202,0.54362,0.19309,0.76721,0.40043,0.69497,0.75955,0
0.63837,0.50204,0.82935,0.41575,0.42149,0.72518,0.75955,1,0.15494,0.14194,0.22634,0.69182,0.40035,0.69495,0.75955,1
0.59504,0.48862,0.69223,0.37629,0.40978,0.71994,0.75955,1,0.26258,0.30417,0.18458,0.6655,0.40428,0.69893,0.75955,0
0.50426,0.46923,0.46131,0.66189,0.41764,0.68878,0.75955,1,0.74593,0.7477,0.15705,0.83855,0.39657,0.68682,0.75955,0
0.57055,0.45941,0.4105,0.57496,0.50166,0.68083,0.75955,1,0.63625,0.7873,0.1264,0.76283,0.40053,0.69462,0.75955,1
0.49879,0.46418,0.47582,0.68674,0.40923,0.71044,0.75955,1,0.77667,0.78113,0.14077,0.85138,0.39861,0.68895,0.75955,1
0.50166,0.49681,0.41166,0.68343,0.41089,0.71901,0.75955,1,0.82566,0.72549,0.16974,0.8569,0.39921,0.69323,0.75955,0
0.50647,0.4874,0.53612,0.61892,0.40828,0.71993,0.75955,0,0.65447,0.69203,0.14431,0.80344,0.40099,0.67972,0.75955,1
0.52274,0.46502,0.6579,0.63711,0.41136,0.71723,0.75955,0,0.50201,0.69483,0.15982,0.79152,0.40164,0.69107,0.75955,1
0.49026,0.47591,0.67568,0.77091,0.40526,0.71747,0.75955,1,0.52331,0.37579,0.13477,0.74803,0.41115,0.7035,0.75955,1
0.43921,0.3879,0.62903,0.77725,0.40481,0.71871,0.75955,1,0.77657,0.77296,0.13656,0.78377,0.39833,0.69285,0.75955,1
0.51004,0.4779,0.59958,0.53802,0.40892,0.71749,0.75955,0,0.27944,0.51769,0.18609,0.61426,0.40043,0.693,0.75955,0
0.49427,0.50253,0.71998,0.37385,0.41096,0.72312,0.75955,1,0.35049,0.16635,0.18176,0.66943,0.40741,0.69345,0.75955,1
0.49037,0.48108,0.5816,0.68413,0.39533,0.70568,0.75955,1,0.68599,0.7367,0.14362,0.80198,0.40509,0.68565,0.75955,1
0.48239,0.4904,0.74687,0.57134,0.39671,0.70981,0.75955,1,0.29941,0.43819,0.18096,0.783,0.42272,0.72233,0.75955,1
0.49946,0.47226,0.54089,0.56379,0.40998,0.68517,0.75955,1,0.61464,0.68445,0.14961,0.7787,0.38189,0.63637,0.75955,1
0.50305,0.48441,0.59516,0.69186,0.41364,0.71096,0.75955,0,0.70368,0.7601,0.12402,0.73305,0.40577,0.65377,0.75955,1
0.45862,0.50018,0.8397,0.52142,0.40576,0.71992,0.75955,0,0.21555,0.30089,0.19992,0.65617,0.44042,0.68523,0.75955,1
0.50241,0.49507,0.46273,0.68383,0.41242,0.71692,0.75955,1,0.73644,0.54019,0.13085,0.8231,0.39893,0.68957,0.75955,1
0.50059,0.46861,0.5932,0.62373,0.41087,0.7068,0.75955,1,0.69928,0.70283,0.14462,0.78104,0.39611,0.66378,0.75955,1
0.45934,0.45582,0.58224,0.65365,0.40756,0.71213,0.75955,1,0.45466,0.61692,0.17364,0.76152,0.40572,0.69273,0.75955,1
0.51128,0.49569,0.72727,0.45769,0.41752,0.71036,0.75955,1,0.28841,0.52547,0.18963,0.76559,0.40132,0.68914,0.75955,0
0.53978,0.4784,0.71643,0.50318,0.41913,0.70825,0.75955,1,0.27775,0.42893,0.18837,0.76843,0.40035,0.69495,0.75955,0
