0.53766,0.5357,0.4595,0.60051,0.41995,0.72795,0.75955,1,0.53427,0.62912,0.15267,0.79904,0.40128,0.69454,0.75955,1,0.33108,0.41617,0.4595,0.60051,0.41995,0.72795,0.75955,1,0.45321,0.58846,0.15418,0.79813,0.40128,0.69454,0.75955,1
0.31771,0.63369,0.72445,0.79633,0.40464,0.69014,0.75955,1,0.29908,0.57354,0.18645,0.77999,0.40053,0.69357,0.75955,1,0.26461,0.61164,0.72445,0.79633,0.40464,0.69014,0.75955,1,0.27368,0.54591,0.18661,0.77823,0.40053,0.69357,0.75955,1
0.65802,0.76255,0.6332,0.67126,0.40969,0.71864,0.75955,1,0.80548,0.74776,0.17811,0.84929,0.39805,0.69265,0.75955,1,0.63842,0.75254,0.6332,0.67126,0.40969,0.71864,0.75955,1,0.79774,0.7448,0.17757,0.84855,0.39805,0.69265,0.75955,1
0.34969,0.48875,0.63079,0.45695,0.41449,0.71329,0.75955,1,0.4586,0.60587,0.16495,0.74712,0.40054,0.68976,0.75955,0,0.23194,0.29455,0.63079,0.45695,0.41449,0.71329,0.75955,1,0.38064,0.53295,0.16529,0.7338,0.40054,0.68976,0.75955,1
0.81311,0.74936,0.80963,0.7502,0.40962,0.72009,0.75955,1,0.80718,0.72972,0.18487,0.8319,0.40035,0.69495,0.75955,0,0.80827,0.74474,0.80963,0.7502,0.40962,0.72009,0.75955,1,0.80055,0.72579,0.18487,0.8319,0.40035,0.69495,0.75955,1
0.61918,0.64795,0.53362,0.64083,0.40789,0.70387,0.75955,1,0.62915,0.73809,0.16236,0.7434,0.3841,0.6805,0.75955,1,0.591,0.6357,0.53362,0.64083,0.40789,0.70387,0.75955,1,0.61867,0.72901,0.15858,0.73877,0.3841,0.6805,0.75955,1
0.42755,0.51967,0.61352,0.53267,0.42817,0.69783,0.75955,1,0.30849,0.60576,0.20212,0.73175,0.40035,0.69495,0.75955,0,0.40696,0.50058,0.61352,0.53267,0.42817,0.69783,0.75955,1,0.30459,0.59615,0.20212,0.73175,0.40035,0.69495,0.75955,0
0.50467,0.71712,0.53509,0.56084,0.40956,0.71487,0.75955,1,0.66718,0.78411,0.15711,0.89125,0.40035,0.69489,0.75955,1,0.47677,0.69983,0.53509,0.56084,0.40956,0.71487,0.75955,1,0.65617,0.78355,0.15711,0.89123,0.40035,0.69489,0.75955,1
0.86819,0.73579,0.5613,0.59398,0.40236,0.71524,0.75955,1,0.91868,0.82433,0.16584,0.78498,0.39547,0.66868,0.75955,1,0.8126,0.70514,0.5613,0.59398,0.40236,0.71524,0.75955,1,0.89906,0.8102,0.16357,0.76812,0.39547,0.66868,0.75955,1
0.82501,0.89827,0.13201,0.80133,0.41296,0.68086,0.75955,1,0.94158,0.7433,0.12144,0.83374,0.40035,0.69495,0.75955,1,0.39417,0.77599,0.13201,0.80133,0.41296,0.68086,0.75955,1,0.80857,0.71277,0.12144,0.83374,0.40035,0.69495,0.75955,1
0.18828,0.29464,0.78427,0.48347,0.40965,0.72011,0.75955,1,0.25554,0.24157,0.18539,0.70306,0.41116,0.69659,0.75955,1,0.16439,0.20811,0.78427,0.48347,0.40965,0.72011,0.75955,1,0.23257,0.19694,0.19541,0.70516,0.41116,0.69659,0.75955,0
0.81015,0.71683,0.50087,0.75169,0.40275,0.68159,0.75955,1,0.85533,0.79594,0.14863,0.86377,0.38723,0.68289,0.75955,1,0.77882,0.71122,0.50087,0.75169,0.40275,0.68159,0.75955,1,0.84274,0.79372,0.14558,0.8599,0.38723,0.68289,0.75955,1
0.61137,0.63309,0.44746,0.53924,0.44516,0.73294,0.75955,1,0.57814,0.60335,0.12967,0.7801,0.42757,0.70479,0.75955,1,0.46941,0.55592,0.44746,0.53924,0.44516,0.73294,0.75955,1,0.51399,0.57132,0.16124,0.79587,0.42757,0.70479,0.75955,1
0.23793,0.46042,0.72942,0.53121,0.41615,0.73035,0.75955,1,0.25275,0.4249,0.20498,0.73064,0.40035,0.69495,0.75955,0,0.19656,0.38734,0.72942,0.53121,0.41615,0.73035,0.75955,1,0.23894,0.3862,0.20498,0.73064,0.40035,0.69495,0.75955,1
0.47384,0.74578,0.72751,0.5491,0.40632,0.7142,0.75955,1,0.47307,0.63572,0.18485,0.70126,0.38128,0.67466,0.75955,1,0.46048,0.72827,0.72751,0.5491,0.40632,0.7142,0.75955,1,0.46609,0.62419,0.18042,0.69475,0.38128,0.67466,0.75955,1
0.21529,0.37279,0.79346,0.4962,0.40962,0.72009,0.75955,1,0.2494,0.3726,0.19289,0.69234,0.40214,0.69636,0.75955,1,0.17086,0.20548,0.79346,0.4962,0.40962,0.72009,0.75955,1,0.20861,0.27864,0.19621,0.69595,0.40214,0.69636,0.75955,1
0.30196,0.57632,0.64421,0.60184,0.41082,0.72028,0.75955,1,0.38879,0.47567,0.17254,0.74504,0.41778,0.67863,0.75955,1,0.28362,0.56213,0.64421,0.60184,0.41082,0.72028,0.75955,1,0.38054,0.46667,0.17659,0.7398,0.41778,0.67863,0.75955,1
0.85121,0.7608,0.36976,0.80768,0.40962,0.72009,0.75955,1,0.82238,0.68686,0.1445,0.82288,0.40004,0.69375,0.75955,1,0.54785,0.69954,0.36976,0.80768,0.40962,0.72009,0.75955,1,0.71811,0.65071,0.14391,0.81979,0.40004,0.69375,0.75955,1
0.20317,0.34569,0.70996,0.49807,0.41301,0.72057,0.75955,1,0.26144,0.27068,0.21598,0.71862,0.40035,0.69495,0.75955,1,0.19078,0.32482,0.70996,0.49807,0.41301,0.72057,0.75955,1,0.25974,0.26041,0.21598,0.71862,0.40035,0.69495,0.75955,1
0.30304,0.47374,0.66059,0.55455,0.40995,0.71967,0.75955,1,0.32786,0.39551,0.17763,0.75058,0.40948,0.68254,0.75955,0,0.28577,0.45639,0.66059,0.55455,0.40995,0.71967,0.75955,1,0.32026,0.38685,0.17975,0.74659,0.40948,0.68254,0.75955,1
0.64514,0.57211,0.48847,0.62016,0.43483,0.54607,0.75955,1,0.58759,0.60477,0.15017,0.81911,0.40269,0.69123,0.75955,1,0.42963,0.43157,0.48847,0.62016,0.43483,0.54607,0.75955,1,0.49338,0.56535,0.15452,0.80955,0.40269,0.69123,0.75955,1
0.5368,0.57622,0.55448,0.51731,0.40937,0.69154,0.75955,1,0.56526,0.49148,0.18384,0.80599,0.4004,0.69526,0.75955,1,0.42907,0.48928,0.55448,0.51731,0.40937,0.69154,0.75955,1,0.53812,0.46995,0.18389,0.8064,0.4004,0.69526,0.75955,1
0.88663,0.73897,0.50811,0.70491,0.41864,0.71038,0.75955,1,0.81605,0.71006,0.1639,0.84737,0.40186,0.68383,0.75955,1,0.6519,0.64655,0.50811,0.70491,0.41864,0.71038,0.75955,1,0.73839,0.67925,0.1667,0.81884,0.40186,0.68383,0.75955,1
0.32492,0.4004,0.61008,0.60569,0.40639,0.71089,0.75955,1,0.37689,0.48988,0.15277,0.75935,0.3954,0.68807,0.75955,1,0.30253,0.38588,0.61008,0.60569,0.40639,0.71089,0.75955,1,0.3651,0.48177,0.15162,0.75715,0.3954,0.68807,0.75955,1
0.75772,0.75334,0.60773,0.72364,0.41128,0.73959,0.75955,0,0.9463,0.81494,0.15157,0.88209,0.40035,0.69495,0.75955,1,0.73594,0.74729,0.60773,0.72364,0.41128,0.73959,0.75955,0,0.93441,0.81387,0.15157,0.88209,0.40035,0.69495,0.75955,1
0.39304,0.57947,0.55954,0.45652,0.40964,0.72007,0.75955,1,0.3789,0.61671,0.17288,0.75074,0.40085,0.69424,0.75955,1,0.36719,0.55584,0.55954,0.45652,0.40964,0.72007,0.75955,1,0.37038,0.60817,0.17299,0.75052,0.40085,0.69424,0.75955,1
0.73426,0.72898,0.54155,0.72304,0.41178,0.71151,0.75955,1,0.89418,0.8243,0.14455,0.88132,0.40035,0.69495,0.75955,0,0.57626,0.66712,0.54155,0.72304,0.41178,0.71151,0.75955,1,0.81633,0.8176,0.14455,0.88132,0.40035,0.69495,0.75955,1
0.16954,0.16341,0.7997,0.51707,0.42913,0.73025,0.75955,1,0.19681,0.36638,0.21329,0.75323,0.40258,0.6993,0.75955,1,0.16452,0.14388,0.7997,0.51707,0.42913,0.73025,0.75955,1,0.19471,0.35803,0.21381,0.75463,0.40258,0.6993,0.75955,1
0.48106,0.59922,0.61883,0.61837,0.42215,0.70952,0.75955,1,0.53234,0.66467,0.15858,0.75154,0.40572,0.68075,0.75955,0,0.46083,0.58565,0.61883,0.61837,0.42215,0.70952,0.75955,1,0.52166,0.65605,0.15983,0.74698,0.40572,0.68075,0.75955,0
0.45457,0.56275,0.59382,0.55497,0.41375,0.71927,0.75955,1,0.50375,0.66837,0.13819,0.79932,0.40602,0.64622,0.75955,1,0.4319,0.54545,0.59382,0.55497,0.41375,0.71927,0.75955,1,0.48986,0.66215,0.13951,0.78368,0.40602,0.64622,0.75955,1
0.85642,0.76745,0.51178,0.75239,0.40967,0.71981,0.75955,1,0.68407,0.7916,0.14585,0.79458,0.40302,0.68339,0.75955,0,0.77011,0.74598,0.51178,0.75239,0.40967,0.71981,0.75955,1,0.64615,0.77252,0.14771,0.78344,0.40302,0.68339,0.75955,0
0.2028,0.42967,0.69578,0.27731,0.41702,0.7401,0.75955,1,0.20185,0.45715,0.21516,0.66707,0.3984,0.69572,0.75955,1,0.18879,0.39508,0.69578,0.27731,0.41702,0.7401,0.75955,1,0.19997,0.44388,0.2147,0.66731,0.3984,0.69572,0.75955,1
0.24652,0.39529,0.69658,0.47317,0.42926,0.71921,0.75955,1,0.26249,0.31514,0.19429,0.70054,0.40035,0.69495,0.75955,1,0.22171,0.35024,0.69658,0.47317,0.42926,0.71921,0.75955,1,0.25221,0.29238,0.19429,0.70054,0.40035,0.69495,0.75955,1
0.76269,0.81885,0.58352,0.76183,0.41359,0.71977,0.75955,1,0.80125,0.72246,0.12758,0.83197,0.40473,0.6669,0.75955,1,0.73945,0.81496,0.58352,0.76183,0.41359,0.71977,0.75955,1,0.78566,0.71829,0.1286,0.82297,0.40473,0.6669,0.75955,1
0.27346,0.43803,0.69606,0.51189,0.40635,0.72305,0.75955,1,0.24585,0.35464,0.19263,0.68025,0.40732,0.69255,0.75955,1,0.25899,0.41804,0.69606,0.51189,0.40635,0.72305,0.75955,1,0.24058,0.34209,0.19425,0.67948,0.40732,0.69255,0.75955,1
0.50015,0.7476,0.54368,0.57937,0.4079,0.71705,0.75955,1,0.71346,0.66762,0.1009,0.78453,0.4004,0.69476,0.75955,1,0.30672,0.5788,0.54368,0.57937,0.4079,0.71705,0.75955,1,0.55426,0.61455,0.101,0.78404,0.4004,0.69476,0.75955,1
0.45437,0.76229,0.53676,0.57515,0.42446,0.69968,0.75955,1,0.51604,0.82812,0.1431,0.76011,0.41282,0.6686,0.75955,1,0.37685,0.71046,0.53676,0.57515,0.42446,0.69968,0.75955,1,0.47843,0.80196,0.15179,0.73475,0.41282,0.6686,0.75955,1
0.29207,0.56708,0.66691,0.60652,0.42962,0.71294,0.75955,0,0.29351,0.48853,0.17424,0.7252,0.4106,0.68432,0.75955,1,0.27728,0.55284,0.66691,0.60652,0.42962,0.71294,0.75955,0,0.28539,0.47846,0.17663,0.72179,0.4106,0.68432,0.75955,1
